1	66	0	4.6	2.4	0	0	3
0	76	1	4.7	4.1	0	1	4
0	133	0	4.8	3.6	1	0	3
0	45	1	4	3.9	1	0	3
1	96	0	4.8	2	0	0	3
1	152	0	3.6	3.9	0	0	3
0	135	1	5.2	2.7	0	1	1
0	1	0	4.8	4.1	1	0	1
0	195	0	4.6	2.2	0	1	3
0	49	0	4	2.3	0	1	3
0	1	1	4.1	4.5	0	1	3
1	187	0	4.2	3	0	0	1
1	177	0	4.1	3.9	0	0	3
0	194	1	3.7	4.1	1	0	4
0	61	0	3.8	5.5	0	1	4
0	194	0	4.7	2.5	0	1	1
0	194	0	4.1	4.7	0	0	3
0	170	0	4.9	2.1	1	0	1
1	192	0	4.4	5.6	0	0	3
1	1	1	3.5	5	0	0	3
0	194	0	3.4	5.7	0	1	3
0	125	0	4.9	4.4	0	1	3
1	33	0	3.9	5.7	0	0	4
0	192	0	3.9	4.4	0	0	3
1	82	0	3.8	3.3	0	0	3
0	1	1	4.4	2.3	0	1	1
0	136	0	4.4	3.8	1	0	1
1	119	0	4.6	3.7	0	0	1
0	192	0	4.4	4.4	0	1	4
1	147	0	4	5.6	0	0	3
1	194	0	4.7	3	0	0	1
0	178	0	4.4	2.6	0	0	2
0	194	0	3.6	4.9	0	1	3
1	1	0	3.3	4.2	0	0	1
0	35	0	4.8	3.8	1	0	3
0	1	0	4.4	4.9	0	1	3
0	168	0	4.2	3	0	1	1
0	125	1	4.1	5	1	0	3
0	95	0	4.2	4.3	1	0	3
1	168	0	3.7	4.8	0	0	3
1	192	0	4.9	2.8	0	0	1
1	124	0	4.1	3.7	0	0	3
0	194	0	4.6	2.4	0	0	1
1	197	0	4.4	4.5	0	0	1
0	81	0	3.7	2	0	0	1
0	197	0	3.9	5	0	1	4
0	130	1	4.2	4.3	0	0	3
0	1	0	4.7	3	0	1	1
1	197	0	4.1	5.2	0	0	2
0	139	0	4.4	2.9	1	0	1
0	119	0	4.6	3.4	0	1	3
0	45	0	4.6	2.5	1	0	1
0	72	1	3.6	4	1	0	3
1	171	0	4.6	2.1	0	0	1
0	144	1	3.1	3	1	0	2
0	194	999	3.9	3.1	1	0	3
1	1	0	4.7	2.3	0	0	1
0	13	1	3.7	3.2	0	1	1
0	163	0	4.2	2.2	0	1	1
1	71	0	3.2	4	0	0	3
1	138	0	3.3	5.2	0	0	3
0	1	1	3.7	4.5	1	0	4
1	1	0	4.1	5.4	0	0	4
0	90	1	4.2	3.9	1	0	3
0	1	0	4.5	3.5	0	1	1
1	115	0	4.1	2.8	0	0	1
1	29	0	4.5	4.4	0	0	3
0	100	0	3.8	2.8	0	1	1
0	77	0	4.6	4.6	1	0	3
0	185	0	4.3	4.1	0	1	2
0	1	0	4.2	2.8	0	0	1
0	1	1	4.4	3.8	1	0	2
1	101	0	4.5	2.5	0	0	1
0	35	1	4.6	3.7	1	0	2
1	164	0	3.8	4.2	0	0	1
1	157	0	3.5	3.2	0	0	3
1	1	0	4.3	3.1	0	0	2
1	148	0	4.2	6.3	0	0	2
1	103	0	4	3.6	0	0	3
0	1	0	4.2	2	1	0	1
0	1	0	4.6	2.3	0	1	2
0	125	0	3.9	4.7	0	0	1
1	142	0	4.6	5.3	0	0	3
0	1	0	4.7	2.7	0	0	1
0	1	0	4.4	4.9	0	1	1
1	1	0	4.3	3.2	0	0	3
0	1	0	4.1	4.6	1	0	3
0	1	0	4.8	4.3	0	0	2
0	67	1	4.5	3.3	1	0	1
0	167	0	4.1	2.1	1	0	1
0	1	1	3.5	5.1	0	1	3
0	1	1	3.5	5.5	1	0	4
0	1	0	3.8	4.3	0	1	3
1	1	1	4.3	1.9	0	0	1
0	1	0	4	5.4	0	1	3
0	1	0	4	3.7	1	0	1
0	1	1	3.4	5	0	1	4
0	1	0	4.1	3.7	1	0	3
0	121	0	4.3	2.9	0	1	3
0	1	0	4	5	0	1	3
0	1	0	5.333	4	1	0	2
0	1	1	3.9	5	0	0	4
0	102	0	5	2.6	0	0	1
0	152	1	3.9	4.4	0	1	1
0	1	1	4.1	5.4	1	0	4
0	1	0	4.1	5.2	0	1	4
0	1	0	3.7	4.8	1	0	2
0	38	1	4.5	4.1	1	0	4
0	72	0	4.5	2.4	0	0	1
0	1	0	3.8	4.3	1	0	3
0	1	0	4.5	2.8	0	1	1
0	1	1	3.3	4.6	1	0	2
0	157	0	4.4	4.1	0	0	1
1	1	0	4.4	3	0	0	1
0	1	0	4.2	4.1	0	1	3
0	1	0	4.4	4.3	0	1	3
0	1	1	2.5	5.1	0	0	4
1	157	0	4.8	4.2	0	0	3
0	1	1	4.4	2.7	1	0	1
0	95	0	4.1	3.8	0	1	3
1	138	0	3.1	5.8	0	0	3
0	84	0	4.6	1.8	0	1	1
1	1	0	3.7	5.1	0	0	3
0	22	1	4.5	5.2	0	1	4
0	86	1	4.5	4.2	1	0	3
0	1	0	4.2	3.8	1	0	2
1	1	0	4.6	2	0	0	1
0	1	1	4.4	3.4	1	0	3
0	142	0	5	4.7	1	0	3
1	1	1	3.6	5.5	0	0	4
1	1	0	4.3	4.5	0	0	3
0	1	0	3.9	3.4	1	0	3
1	159	0	4.4	2.8	0	0	3
0	134	0	3.7	4.5	1	0	3
1	1	0	4.2	4.3	0	0	3
0	53	0	4.3	2.8	0	1	1
0	1	0	3.6	3.8	0	1	2
0	1	1	3.5	5.1	1	0	4
1	1	0	4	3.2	0	0	1
0	56	0	4	5.1	1	0	4
0	109	0	4.8	3.4	0	1	1
0	167	0	3.4	5.1	0	1	1
0	110	0	3.9	4.2	0	1	3
0	91	1	4.8	5.4	1	0	3
0	165	0	4.2	3.2	0	1	2
1	1	0	4.7	3.5	0	0	3
1	1	0	4.4	1.7	0	0	3
0	1	0	4.4	4	1	0	3
1	111	0	3.5	5.6	0	0	3
0	88	1	4.3	2.9	0	1	1
0	1	1	4.9	3.2	1	0	2
0	197	0	3.8	5.2	0	1	3
1	131	0	4.9	5	0	0	1
1	197	0	4.7	3.4	0	0	1
0	47	1	4.2	2.1	1	0	1
0	1	1	3.9	4.8	1	0	2
1	92	0	4.2	4	0	0	2
0	1	1	5.2	3.4	1	0	1
0	74	0	4.1	3.2	0	1	1
0	12	1	4.2	4.2	0	0	3
0	154	0	3.7	3.4	0	1	3
0	153	1	3.8	5.3	0	0	3
0	150	0	4	3.9	0	1	1
1	150	0	3.1	5.5	0	0	3
0	194	0	4.1	3.1	0	1	1
1	164	0	3.8	4.2	0	0	1
0	135	0	4.4	2.3	0	1	1
0	52	0	4.7	2	0	0	1
1	142	0	3.6	3.9	0	0	2
1	1	0	4.2	2.8	0	0	3
0	1	0	3.3	6.1	0	1	4
1	167	0	4.5	2.8	0	0	1
0	1	0	4.1	3.8	0	1	3
0	35	1	4.1	4.1	1	0	3
1	131	0	4.3	3.1	0	0	1
0	1	0	4.7	3.7	1	0	1
1	1	0	4.6	3.1	0	0	1
1	95	0	4.9	2.1	0	0	1
1	115	0	4.1	4.5	0	0	3
1	102	0	4.4	2.4	0	0	3
1	192	0	4.4	4.1	0	0	1
0	1	0	4.1	3.1	0	1	3
0	132	0	3.5	4.9	0	1	2
1	150	0	4.1	3.7	0	0	1
0	150	0	3.9	4.6	0	0	2
0	176	0	3.8	6.2	0	1	4
0	52	1	4.2	3.2	1	0	3
1	176	0	4.4	4.5	0	0	3
1	169	1	4.1	4.6	0	0	3
0	147	0	4.5	4.4	0	1	3
0	169	1	4	3.8	0	1	1
0	1	0	3.9	4	0	1	3
0	138	0	4	2.8	1	0	3
0	93	0	4.7	4	0	1	1
0	46	1	4	4.3	0	1	3
0	1	0	3.9	4.1	0	1	3
1	65	0	4.5	4.7	0	0	1
0	178	0	3.7	3.2	0	1	2
1	172	0	4.9	3	0	0	1
0	125	0	3.7	5.9	1	0	3
1	1	0	4.6	3.6	0	0	1
0	51	0	4	2.9	0	0	3
0	15	0	4.4	4.4	1	0	4
0	45	0	4.6	3.5	0	0	3
0	15	0	4.3	3.1	0	1	3
0	139	0	4.5	4.7	0	1	3
1	113	0	4.7	2.6	0	0	1
0	1	1	4.9	3.4	0	1	3
1	166	0	4.8	4.2	0	0	1
1	101	0	4.2	4.6	0	0	3
0	169	0	4.5	3.9	0	1	2
1	105	0	4.1	3.7	0	0	1
1	45	1	4.3	5.6	0	0	3
1	178	0	4.9	1.9	0	0	1
1	116	0	4.9	2.5	0	0	1
1	54	0	3.9	1.8	0	0	4
0	86	0	4	3.9	0	0	1
0	142	1	3.8	4.9	0	1	3
0	192	0	4.4	5.4	0	0	4
0	46	0	4.3	1.6	0	0	1
0	18	1	3.1	6.5	1	0	4
0	104	1	4.4	2.6	1	0	1
0	192	0	4.5	3.9	0	0	1
0	54	0	4.2	5.3	1	0	3
0	1	0	4.1	3.2	0	0	1
0	27	0	3.9	4.8	1	0	3
0	89	1	3.6	5.2	0	1	2
1	1	0	4.1	4.6	0	0	3
1	82	0	3.8	3.2	0	0	2
0	1	0	4.5	3	1	0	3
1	142	0	4.5	3.5	0	0	3
1	1	0	4.3	3.7	0	0	1
1	174	0	3.7	5.7	0	0	3
0	1	0	3.8	3.7	1	0	1
0	192	1	3.4	3.1	0	1	3
1	138	0	4.4	4.6	0	0	3
1	197	0	4.2	4.2	0	0	3
0	194	0	2.6	5.1	0	0	3
1	39	0	3.9	4	0	0	1
1	143	0	4.4	7	0	0	3
0	101	0	4.6	3	0	1	1
0	14	0	3.9	4.7	0	0	3
0	87	0	4	5.1	0	0	3
1	157	0	4.5	3.1	0	0	3
0	194	1	4.5	2.5	1	0	3
0	194	0	3.7	4.9	1	0	2
0	1	0	3.9	5.1	0	1	2
0	151	1	4	4.1	0	1	1
0	1	0	4.1	3.3	0	1	1
1	94	0	4.6	1.9	0	0	1
0	1	1	4	5	1	0	4
0	1	1	4.3	3.1	1	0	1
0	101	0	3.6	3.2	0	0	4
0	47	1	3.8	4.1	1	0	2
0	105	1	4.8	4.7	0	1	3
0	62	0	4.6	3.7	1	0	1
0	105	0	4.5	2.3	0	0	2
0	1	0	4.7	3.9	1	0	1
0	29	0	4.3	2.6	1	0	3
1	165	0	4.6	2.8	0	0	1
0	1	0	4.2	2.3	0	0	1
1	77	0	4.7	2.1	0	0	1
0	1	0	4.8	2.4	1	0	3
0	34	0	3.4	2.4	0	1	2
0	111	0	3.8	5.1	0	1	3
0	192	1	4.2	4.5	1	0	3
1	194	1	3.8	4.7	0	0	3
0	66	0	4.2	4.8	0	0	4
1	133	0	4.5	3.2	0	0	1
0	107	0	3.8	5.3	0	1	3
0	194	1	3.9	5.6	1	0	3
0	135	0	3.9	4.4	0	1	2
1	72	0	4.5	4	0	0	1
0	3	0	3.1	2.4	0	1	3
0	85	0	4.5	3.1	0	0	1
0	54	1	4.4	3.5	1	0	3
1	194	0	4.7	2.6	0	0	3
0	9	0	4.2	5	1	0	2
1	178	0	4.3	5.1	0	0	1
1	1	1	3.7	6.2	0	0	3
0	99	1	4	3.9	1	0	1
0	128	0	3.7	5.4	0	0	3
0	126	0	4.6	4.1	0	1	1
1	152	0	3.9	5.2	0	0	1
1	197	0	4	5.4	0	0	3
1	82	0	4.2	4.6	0	0	1
0	41	1	4.4	3.8	1	0	2
0	41	0	4.1	3.3	1	0	3
0	194	0	4.4	4.6	1	0	1
0	178	0	3.2	6.2	0	0	4
1	1	1	4.1	3.9	0	0	3
0	194	1	3.8	5.7	0	0	4
0	71	1	4	4.5	1	0	3
0	121	0	4.1	5.9	0	0	4
1	25	0	4.2	4.8	0	0	3
0	64	0	3.9	5.1	1	0	3
0	194	0	4.3	5.7	1	0	3
0	194	0	4.1	5.1	0	1	4
0	122	1	4.8	4.4	1	0	1
0	115	1	3.5	4.3	0	1	4
0	74	0	3.9	4.4	0	1	3
0	77	1	3.9	4.5	0	1	1
0	91	0	3.4	6.2	0	1	4
1	178	0	4.4	3	0	0	1
0	1	0	4.8	3.9	0	1	1
1	162	0	3.4	5.1	0	0	2
0	1	0	4.2	2.5	1	0	3
1	1	0	4.3	2.9	0	0	1
0	89	0	3.6	4.3	0	1	1
1	90	0	4.6	2.3	0	0	1
1	1	0	4.3	4.5	0	0	2
0	1	0	4	6.4	0	1	1
0	1	1	4.4	4	1	0	3
0	91	0	4.6	3.5	1	0	1
1	104	0	4	5.5	0	0	4
1	1	0	4.1	3.7	0	0	3
1	101	0	3.5	3.7	0	0	4
0	1	1	3.6	3.6	1	0	3
0	74	0	3.5	5.5	0	1	4
0	30	1	4.1	3.7	0	1	2
0	52	0	3.3	6	0	1	4
0	1	0	3.4	4.7	1	0	3
1	145	0	3.9	5.1	0	0	1
1	155	0	4.4	2.6	0	0	1
0	109	0	3.8	5.2	0	1	4
0	1	1	4	1.2	1	0	1
999	72	1	4.3	3	999	999	3
0	23	1	3.8	4.7	1	0	4
0	115	1	4.1	2.8	1	0	1
0	1	1	4.5	2.5	1	0	1
1	1	0	3.8	3.5	0	0	1
0	11	1	4.4	2.3	0	1	1
0	1	0	3.4	4.3	0	1	3
1	61	1	4.1	3.1	0	0	1
0	105	0	5	4.1	1	0	1
0	57	0	3.5	4.8	1	0	3
1	138	0	4.3	4.9	0	0	1
0	1	1	4.8	1.8	0	0	1
0	1	1	3.7	3.4	0	1	2
0	1	1	3.9	4.4	1	0	3
0	1	0	3.6	4.3	1	0	1
0	89	0	4.4	3	0	1	1
0	1	0	4.1	4.2	1	0	4
1	136	0	4.8	1.7	0	0	1
0	194	1	3.7	5	1	0	3
0	192	1	4.6	4.4	1	0	2
1	77	0	3.7	4.6	0	0	1
0	194	1	3.4	5.2	1	0	3
1	5	0	3.2	3.6	0	0	4
0	1	0	3.7	4.6	0	0	4
1	75	0	4.2	4.1	0	0	4
0	64	0	4.4	4.2	1	0	3
0	93	0	3.3	6.5	0	1	3
0	94	1	3.8	4.3	1	0	3
1	35	0	4.2	4.1	0	0	3
0	81	1	3.3	5.2	1	0	3
1	194	0	4.2	4.1	0	0	3
0	113	999	3.9	4.4	1	0	4
1	1	0	3.8	4.7	0	0	3
0	64	1	4.2	4.1	1	0	3
0	74	1	3.9	5.4	0	1	2
0	117	0	4.1	2.5	0	0	1
1	76	0	4.2	4	0	0	2
1	72	0	4.2	3.1	0	0	1
1	118	0	4.3	4.6	0	0	1
1	60	0	4.6	1	0	0	1
0	192	0	4.2	2.9	1	0	2
0	126	0	4.7	3.5	0	1	1
0	194	0	3.9	3.9	0	1	2
0	192	0	3.7	5.9	0	1	2
0	198	1	4.4	5.1	1	0	4
0	52	1	4.4	2.7	1	0	2
0	152	0	4.3	4	1	0	3
0	32	1	4.7	5.5	1	0	3
0	85	1	4.3	4.8	1	0	4
0	102	0	4.2	4.6	0	1	3
1	108	0	3.6	4.8	0	0	4
0	100	0	4.3	4.2	0	0	3
0	200	0	4.8	5.4	0	1	3
0	73	0	4.2	3.2	1	0	3
0	52	0	3.1	5.3	1	0	3
1	142	0	4	3.6	0	0	1
0	194	0	3.6	4.5	1	0	3
1	1	0	3.5	3.8	0	0	3
0	135	0	4	4.6	0	1	3
0	35	1	3.6	4.4	0	1	3
1	197	0	4.1	4.9	0	0	3
0	85	1	4.2	3.2	1	0	3
1	1	0	4.4	2.2	0	0	1
1	133	0	2.7	6.1	0	0	2
0	83	1	3.8	4.5	1	0	4
1	105	0	4	4.4	0	0	1
0	1	1	4.6	5.9	1	0	4
0	1	1	3.5	4.2	0	1	2
0	152	0	3.7	5.2	1	0	3
1	1	0	3.7	3.2	0	0	1
0	1	0	4	4.8	0	1	3
0	142	0	4.1	4	0	1	3
1	1	0	3.2	4.8	0	0	2
0	105	0	3.5	4.3	0	0	4
0	194	0	4.3	4.8	1	0	3
0	194	0	3.8	4.1	1	0	3
1	74	0	4.9	4.6	0	0	1
0	194	0	3.5	5.1	0	0	3
1	191	0	4.5	4.6	0	0	3
1	125	0	3.6	3.4	0	0	1
0	71	0	4	4.3	0	1	3
0	192	0	4.3	4.9	1	0	1
1	169	0	5.1	3.5	0	0	3
0	192	0	3.1	4.2	0	0	3
0	194	0	3.3	4	0	0	3
0	52	0	4	3.7	0	1	3
0	197	1	4	4	1	0	3
1	1	0	3.7	4.4	0	0	3
0	118	0	4	5.4	0	1	3
0	193	1	3.8	5.4	0	1	3
0	55	0	3.7	5.8	0	0	4
1	65	0	4.2	4.7	0	0	3
0	1	0	4	2.9	0	1	1
0	74	1	3.7	6.1	1	0	4
1	1	1	4.3	2.6	0	0	1
0	1	1	4.6	3.5	0	1	2
0	1	1	4.9	3.6	0	1	3
1	1	0	4.3	4.1	0	0	3
0	54	0	4.7	4.2	0	0	3
0	124	0	4.5	2.9	1	0	1
1	1	0	4.2	2.7	0	0	3
1	176	0	4.3	3.2	0	0	1
0	1	0	4.1	5.1	0	1	3
0	126	0	4.6	2.9	0	0	3
1	74	0	3.9	5.5	0	0	3
0	147	0	4	2.7	0	1	3
0	1	1	4.2	5	1	0	4
0	1	0	4.4	3.7	0	1	3
1	1	0	4.7	2.8	0	0	1
1	165	0	4.6	3.3	0	0	1
0	175	0	4.4	4.1	0	0	3
0	133	0	4.3	3.4	0	1	1
1	1	0	4.4	3.1	0	0	1
0	100	1	4.2	4.2	1	0	3
0	125	0	3.6	5	0	1	3
1	85	0	4	4.3	0	0	3
1	102	0	4	4	0	0	1
0	54	0	4.2	5.1	0	1	3
0	142	0	4.9	4.2	0	1	2
1	1	0	3.9	5.4	0	0	3
1	121	0	4.4	2.2	0	0	1
1	1	0	3.4	3.8	0	0	1
0	106	0	4.6	1.9	0	0	1
1	1	1	3.9	3.7	0	0	1
0	138	1	4.4	3.9	0	1	4
0	1	0	3.1	4.9	0	1	2
1	139	0	4.6	4	0	0	1
0	1	1	3.9	4.7	1	0	3
0	79	1	3.5	3.2	0	1	4
0	105	0	4.2	2.7	0	1	1
1	133	0	4.2	4.2	0	0	1
0	48	0	4	3.8	1	0	4
0	142	0	3.6	5.7	0	0	3
1	106	0	4	5.8	0	0	3
1	74	0	4.7	3.5	0	0	1
0	6	0	3.2	4.9	0	1	2
0	58	0	4.6	1	0	1	1
0	141	1	4.1	4.4	0	1	4
0	18	0	4.9	5.2	0	0	3
0	165	0	4	2.1	0	1	3
1	183	0	3.4	4.6	0	0	1
0	69	0	4.4	1.9	0	1	1
0	125	0	4.6	3.5	0	1	1
0	44	0	3.8	5.7	0	1	2
0	40	1	4.3	4.6	1	0	1
0	194	1	4	5.8	1	0	2
1	1	0	4.3	2.1	0	0	2
1	71	0	3.9	4.6	0	0	3
0	64	1	3.8	3.7	0	1	2
0	192	0	3.7	5.4	0	1	2
1	134	0	3.9	4	0	0	4
1	146	0	3.9	4.1	0	0	3
0	1	0	4.1	3.8	0	1	3
1	194	0	4	4	0	0	2
0	1	0	5.1	1.4	0	0	1
1	95	0	4.7	4.2	0	0	1
1	129	0	4.7	3.3	0	0	3
0	116	0	3.9	2.5	0	1	1
0	1	1	4.5	2	0	0	3
0	144	1	4.1	3.6	0	1	2
1	1	0	4.9	5	0	0	3
1	133	0	4.3	3	0	0	1
0	1	0	4.8	3.5	1	0	1
0	66	0	3.6	3.6	1	0	3
0	176	0	4.6	2.3	1	0	1
1	96	0	4.6	2.1	0	0	1
1	75	0	4	2.1	0	0	1
0	138	0	4.8	2.4	0	0	2
0	177	0	4.3	3.9	0	1	2
0	40	1	4.2	3.5	1	0	3
0	1	1	4	4.9	1	0	4
0	42	1	4.6	1.8	1	0	1
0	76	999	4.7	4.7	0	0	3
0	62	0	4	3.6	1	0	3
1	1	0	4.5	3	0	0	1
0	108	1	4.6	3.4	0	1	3
0	4	1	4.9	4.7	1	0	1
0	88	1	3.9	4.9	1	0	2
0	103	1	4	5.2	1	0	3
0	1	1	4.2	4.4	1	0	3
0	44	1	4.3	4	1	0	2
0	1	0	4	2.7	1	0	3
1	33	0	4	2	0	0	3
1	1	0	4.6	1.8	0	0	1
0	1	1	4.2	2.2	1	0	3
0	1	0	4.6	1.9	1	0	1
1	71	1	3.8	2.7	0	0	1
0	1	1	3.9	3.5	1	0	2
1	134	0	4.1	5	0	0	2
0	99	1	4.2	2.9	0	1	2
0	99	1	4.2	2.9	0	1	2
0	33	1	4.4	3.7	1	0	1
0	45	999	4.4	3.2	1	0	3
0	1	1	4.4	4.5	1	0	3
0	91	1	4.9	5.3	1	0	3
1	103	0	4.4	3.6	0	0	1
0	105	1	4.6	3.2	1	0	1
0	63	1	4.2	5.2	1	0	3
0	128	1	4.4	4.1	1	0	1
1	75	0	4.4	2.7	0	0	1
0	1	0	4.6	4.7	0	0	4
1	104	0	4.2	3.5	0	0	1
1	163	0	3.8	5.2	0	0	2
1	1	0	3.5	4.8	0	0	4
0	156	0	4.3	4.2	0	1	1
1	85	0	4.4	5.2	0	0	2
0	171	0	3.6	5.6	0	1	3
1	170	0	3.9	4.6	0	0	1
1	140	0	4.5	5.3	0	0	1
0	87	0	4.3	5.6	0	1	3
0	157	0	4.4	3.7	0	0	1
0	176	0	3.6	3.9	0	1	2
0	111	0	4.7	2.7	0	0	1
0	1	1	4.4	4.1	1	0	1
0	17	0	3.8	3.4	1	0	1
0	48	1	4.5	4.7	0	1	1
0	81	0	3.9	3.9	0	0	3
1	10	0	4.6	3	0	0	3
1	40	0	4.1	4.2	0	0	3
0	106	0	4.7	3.6	1	0	3
0	1	0	3.8	4	0	0	3
0	22	0	3.7	2.6	0	1	3
0	15	1	4.3	4.1	1	0	4
0	108	0	4.5	2.8	1	0	1
1	152	0	4.7	4.3	0	0	3
0	13	0	4.3	5.6	0	0	2
0	50	1	4.4	4.6	1	0	3
0	104	1	4.9	1.4	1	0	1
0	35	0	4.5	4.2	1	0	1
0	106	1	4.9	3.8	0	1	1
1	64	0	3.9	4	0	0	3
0	1	0	3.8	4.9	0	0	2
1	40	0	4.5	3.4	0	0	1
0	136	0	4	4.4	0	0	3
0	19	1	4.6	2.9	1	0	1
1	46	0	4	3.6	0	0	1
1	1	0	4.5	2.4	0	0	1
0	40	1	4.1	3.1	0	1	2
0	1	1	4.1	1.9	1	0	3
0	69	0	4.7	3.5	0	0	1
0	129	0	3.8	4.1	0	1	3
1	92	0	4.6	3	0	0	1
0	20	0	4	4.8	0	0	3
0	79	999	3.4	5.7	1	0	4
0	122	0	4.1	5.8	0	0	3
0	28	0	3.9	2.7	0	1	1
0	35	0	4.5	3.4	0	0	1
0	145	0	3.8	3.6	0	1	2
1	108	1	4.3	3.5	0	0	4
