     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     3.000     3.520     0.000     4.300     4.400     1.000     0.000     0.000     0.000     0.000     1.000     4.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     6.000     3.200     0.000     4.300     5.400     0.000     0.000     0.997     0.000     0.002     0.000     1.000
     2.000     2.000     2.000     1.000     1.000     0.000     2.000     0.000     0.000     3.000   999.000     1.000     3.900     5.200     1.000     0.000     0.004     0.007     0.982     0.008     3.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     1.000     0.000     1.000   999.000     0.000     4.500     3.300     0.000     1.000     0.290     0.004     0.707     0.000     3.000
     0.000     2.000     1.000     2.000     0.000     0.000     1.000     2.000     0.000     1.000   999.000     0.000     4.200     5.600     0.000     1.000     0.000     0.072     0.379     0.549     4.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     0.000     3.000     2.740     1.000     4.600     4.000     1.000     0.000     0.926     0.003     0.070     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     0.000     0.000     0.000     1.000     6.000   999.000     0.000     3.800     3.700     0.000     0.000     0.020     0.000     0.979     0.001     3.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     1.000     0.000     1.000   999.000     0.000     4.100     3.800     0.000     1.000     0.290     0.004     0.707     0.000     3.000
     0.000     2.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000   999.000     0.000     3.900     4.800     0.000     1.000     0.000     0.013     0.000     0.987     4.000
     1.000     2.000     2.000     1.000     1.000     0.000     1.000     1.000     0.000     8.000   999.000     0.000     3.500     4.500     0.000     0.000     0.000     0.114     0.866     0.020     3.000
     2.000     2.000     2.000     2.000     1.000     0.000     0.000     2.000     0.000     1.000   999.000     0.000     3.900     3.400     0.000     1.000     0.033     0.000     0.967     0.000     3.000
     2.000     1.000     1.000     2.000     2.000     2.000     2.000     2.000     1.000     6.000   999.000     0.000     4.600     3.900     0.000     0.000     0.000     0.989     0.011     0.000     2.000
     2.000     2.000     2.000     2.000     1.000     0.000     1.000     0.000     0.000     3.000   999.000     1.000     4.200     5.000     1.000     0.000     0.000     0.000     0.999     0.001     3.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     2.000     0.000     1.000   999.000     0.000     5.100     3.900     0.000     1.000     0.815     0.001     0.184     0.000     1.000
     2.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     1.000   999.000     0.000     3.700     4.600     0.000     1.000     0.880     0.104     0.016     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     1.000     6.000     3.960     0.000     4.400     2.100     0.000     0.000     0.959     0.001     0.040     0.000     1.000
     1.000     1.000     0.000     1.000     1.000     0.000     1.000     1.000     0.000     1.000   999.000     1.000     4.200     3.400     0.000     1.000     0.000     0.906     0.005     0.089     2.000
     2.000     2.000     2.000     2.000     0.000     0.000     0.000     0.000     0.000     3.000   999.000     1.000     4.600     4.700     1.000     0.000     0.000     0.000     0.991     0.009     3.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     0.000     8.000   999.000     0.000     4.400     4.000     0.000     0.000     0.926     0.003     0.070     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     6.000   999.000     0.000     4.600     2.100     0.000     0.000     0.997     0.000     0.002     0.000     1.000
     2.000     2.000     2.000     2.000     1.000     0.000     2.000     0.000     0.000     1.000   999.000     0.000     3.600     5.000     0.000     1.000     0.006     0.001     0.994     0.000     3.000
     1.000     0.000     2.000     2.000     2.000     0.000     2.000     0.000     0.000     3.000   999.000     0.000     4.500     4.400     1.000     0.000     0.000     0.686     0.250     0.064     2.000
     0.000     0.000     1.000     0.000     1.000     0.000     2.000     2.000     0.000     8.000     3.520     0.000     4.100     3.600     0.000     0.000     0.000     0.607     0.000     0.393     2.000
     2.000     2.000     2.000     1.000     2.000     2.000     2.000     1.000     1.000     6.000   999.000     0.000     4.500     3.400     0.000     0.000     0.917     0.054     0.028     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     2.000     1.000     6.000     4.700     0.000     4.400     2.500     0.000     0.000     0.815     0.001     0.184     0.000     1.000
     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     2.000     2.860     0.000     3.900     6.300     0.000     0.000     0.000     0.000     0.000     1.000     4.000
     0.000     2.000     2.000     2.000     0.000     0.000     1.000     2.000     0.000     3.000   999.000     1.000     4.100     5.000     1.000     0.000     0.001     0.013     0.910     0.076     3.000
     2.000     2.000     2.000     2.000     2.000     0.000     1.000     2.000     1.000     6.000     3.820     0.000     3.300     2.800     0.000     0.000     0.215     0.004     0.782     0.000     3.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     3.000     3.300     0.000     3.800     3.300     1.000     0.000     0.997     0.000     0.002     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     6.000     3.840     0.000     4.700     2.900     0.000     0.000     0.997     0.000     0.002     0.000     1.000
     0.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     0.000     1.000   999.000     1.000     4.700     3.500     0.000     1.000     0.687     0.198     0.115     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     6.000     3.940     0.000     4.200     3.200     0.000     0.000     0.997     0.000     0.002     0.000     1.000
     0.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     3.000     3.550     1.000     3.700     4.500     1.000     0.000     0.000     0.431     0.001     0.568     4.000
     0.000     0.000     2.000     2.000     2.000     2.000     2.000     0.000     0.000     3.000     3.140     0.000     4.100     2.600     1.000     0.000     0.000     0.996     0.004     0.000     2.000
     2.000     2.000     2.000     2.000     1.000     2.000     2.000     0.000     1.000     6.000     3.100     0.000     4.500     3.800     0.000     0.000     0.375     0.009     0.616     0.000     3.000
     1.000     0.000     2.000     2.000     0.000     0.000     2.000     0.000     0.000     3.000     3.370     1.000     3.900     4.500     1.000     0.000     0.000     0.066     0.275     0.659     4.000
     2.000     2.000     2.000     2.000     1.000     0.000     2.000     1.000     0.000     1.000     3.760     0.000     3.900     4.000     0.000     1.000     0.019     0.001     0.980     0.000     3.000
     1.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     3.000     2.350     1.000     4.600     2.300     1.000     0.000     0.980     0.015     0.006     0.000     1.000
     0.000     1.000     2.000     0.000     2.000     2.000     2.000     2.000     0.000     1.000     3.890     0.000     3.500     5.500     0.000     1.000     0.001     0.999     0.000     0.000     2.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     2.000     0.000     8.000     3.180     0.000     4.600     2.000     0.000     0.000     0.815     0.001     0.184     0.000     1.000
     0.000     1.000     2.000     2.000     2.000     0.000     1.000     0.000     0.000     3.000   999.000     0.000     4.300     3.600     1.000     0.000     0.000     0.438     0.430     0.132     2.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     2.000     0.000     3.000     3.600     0.000     4.700     6.200     1.000     0.000     0.815     0.001     0.184     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     3.000     3.240     1.000     4.600     1.700     1.000     0.000     0.997     0.000     0.002     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     0.000     0.000     2.000     1.000     6.000     3.250     0.000     3.500     5.600     0.000     0.000     0.424     0.001     0.576     0.000     3.000
     0.000     1.000     0.000     1.000     1.000     0.000     2.000     2.000     1.000     6.000     3.290     1.000     3.000     5.100     0.000     0.000     0.000     0.909     0.001     0.091     2.000
     2.000     2.000     2.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     2.790     0.000     3.400     6.300     0.000     1.000     0.000     0.000     0.851     0.149     3.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     2.000     1.000     6.000   999.000     0.000     3.800     2.000     0.000     0.000     0.815     0.001     0.184     0.000     1.000
     2.000     2.000     2.000     2.000     1.000     1.000     2.000     2.000     0.000     3.000     3.020     1.000     4.500     3.600     1.000     0.000     0.524     0.005     0.471     0.000     1.000
     2.000     2.000     2.000     1.000     0.000     0.000     0.000     0.000     0.000     8.000   999.000     0.000     4.300     4.300     0.000     0.000     0.000     0.000     0.851     0.149     3.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     6.000     3.040     0.000     4.300     2.900     0.000     0.000     0.997     0.000     0.002     0.000     1.000
     0.000     1.000     1.000     0.000     0.000     0.000     1.000     2.000     0.000     3.000   999.000     1.000     4.500     2.300     1.000     0.000     0.000     0.105     0.000     0.895     4.000
     1.000     2.000     2.000     1.000     0.000     0.000     1.000     1.000     0.000     3.000     2.720     1.000     4.500     5.100     1.000     0.000     0.000     0.033     0.846     0.121     3.000
     2.000     1.000     1.000     2.000     1.000     0.000     2.000     0.000     0.000     3.000   999.000     0.000     3.400     3.000     1.000     0.000     0.000     0.163     0.787     0.050     3.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     2.000     1.000     6.000     3.900     0.000     4.600     2.200     0.000     0.000     0.815     0.001     0.184     0.000     1.000
     0.000     0.000     1.000     1.000     0.000     0.000     2.000     1.000     0.000     1.000     3.400     0.000     3.400     4.400     0.000     1.000     0.000     0.083     0.000     0.917     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.690     0.000     3.900     5.300     0.000     1.000     0.000     0.000     0.000     1.000     4.000
     0.000     1.000     2.000     1.000     2.000     0.000     1.000     1.000     0.000     1.000     3.000     1.000     4.700     3.800     0.000     1.000     0.000     0.928     0.023     0.049     2.000
     1.000     1.000     2.000     1.000     2.000     0.000     2.000     0.000     0.000     3.000     2.910     1.000     4.000     5.200     1.000     0.000     0.000     0.858     0.109     0.032     2.000
     2.000     2.000     2.000     2.000     0.000     0.000     2.000     2.000     0.000     3.000     2.700     0.000     4.100     3.600     1.000     0.000     0.051     0.001     0.947     0.001     3.000
     1.000     1.000     2.000     1.000     0.000     0.000     2.000     0.000     1.000     6.000     3.020     0.000     4.600     4.400     0.000     0.000     0.000     0.155     0.226     0.619     4.000
     2.000     2.000     2.000     2.000     0.000     0.000     2.000     2.000     0.000     1.000     2.800     0.000     3.300     3.800     0.000     1.000     0.051     0.001     0.947     0.001     3.000
     2.000     2.000     2.000     2.000     2.000     1.000     0.000     2.000     0.000     3.000     2.840     0.000     4.100     4.000     1.000     0.000     0.800     0.001     0.200     0.000     1.000
     0.000     1.000     2.000     1.000     1.000     0.000     0.000     0.000     0.000     3.000     2.550     1.000     3.700     4.300     1.000     0.000     0.000     0.030     0.037     0.934     4.000
     2.000     1.000     2.000     2.000     0.000     0.000     0.000     0.000     0.000     1.000   999.000     1.000     3.700     3.700     0.000     1.000     0.000     0.000     0.924     0.075     3.000
     2.000     2.000     1.000     1.000     0.000     0.000     2.000     2.000     0.000     1.000     3.580     0.000     3.400     5.300     0.000     1.000     0.000     0.095     0.744     0.162     3.000
     2.000     2.000     2.000     2.000     1.000     0.000     2.000     0.000     0.000     3.000     2.170     1.000     4.400     5.500     1.000     0.000     0.006     0.001     0.994     0.000     3.000
     0.000     0.000     0.000     0.000     1.000     2.000     2.000     2.000     0.000     1.000     3.400     0.000     3.400     4.200     0.000     1.000     0.000     1.000     0.000     0.000     2.000
     0.000     2.000     2.000     2.000     0.000     0.000     2.000     0.000     0.000     3.000   999.000     1.000     3.800     4.800     1.000     0.000     0.001     0.004     0.812     0.183     3.000
     2.000     2.000     2.000     1.000     2.000     2.000     1.000     2.000     0.000     8.000   999.000     0.000     4.100     3.900     0.000     0.000     0.888     0.071     0.041     0.000     1.000
     0.000     2.000     2.000     1.000     2.000     0.000     2.000     2.000     0.000     3.000     3.020     0.000     3.900     5.800     1.000     0.000     0.234     0.587     0.159     0.020     2.000
     0.000     1.000     0.000     1.000     0.000     0.000     1.000     1.000   999.000   999.000   999.000     0.000     3.900     5.000   999.000   999.000     0.000     0.092     0.001     0.908     4.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     0.000     0.000     1.000     2.600     1.000     4.200     2.800     0.000     1.000     0.109     0.002     0.890     0.000     3.000
     1.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     1.000   999.000     0.000     4.300     2.500     0.000     1.000     0.980     0.015     0.006     0.000     1.000
     0.000     0.000     2.000     1.000     1.000     2.000     1.000     0.000     0.000     1.000     3.880     0.000     4.000     3.300     0.000     1.000     0.000     0.998     0.002     0.000     2.000
     0.000     1.000     2.000     2.000     2.000     0.000     2.000     0.000     0.000     2.000   999.000     0.000     4.000     3.100     0.000     0.000     0.002     0.592     0.332     0.074     2.000
     1.000     2.000     2.000     2.000     2.000     0.000     2.000     0.000     0.000     3.000   999.000     0.000     3.400     4.600     1.000     0.000     0.042     0.019     0.937     0.002     3.000
     0.000     0.000     1.000     1.000     2.000     1.000     1.000     2.000     0.000     1.000   999.000     0.000     3.000     4.600     0.000     1.000     0.000     1.000     0.000     0.000     2.000
     2.000     2.000     2.000     2.000     1.000     0.000     2.000     2.000     1.000     6.000     3.520     0.000     4.200     4.700     0.000     0.000     0.170     0.002     0.828     0.000     3.000
     0.000     2.000     2.000     1.000     2.000     0.000     1.000     1.000     0.000     1.000   999.000     0.000     4.200     3.600     0.000     1.000     0.003     0.521     0.388     0.088     2.000
     2.000     2.000     2.000     2.000     2.000     0.000     0.000     0.000     0.000     3.000     2.710     0.000     3.700     4.400     1.000     0.000     0.020     0.000     0.979     0.001     3.000
     2.000     2.000     2.000     2.000     2.000     0.000     0.000     0.000     0.000     3.000   999.000     0.000     3.800     3.400     1.000     0.000     0.020     0.000     0.979     0.001     3.000
     2.000     2.000     2.000     2.000     1.000     0.000     2.000     1.000     0.000     3.000     1.820     1.000     4.400     3.000     1.000     0.000     0.019     0.001     0.980     0.000     3.000
     0.000     1.000     1.000     1.000     1.000     2.000     0.000     0.000     0.000     2.000     2.510     1.000     3.400     5.300     0.000     0.000     0.000     0.997     0.003     0.000     2.000
     2.000     2.000     2.000     1.000     2.000     0.000     2.000     0.000     1.000     6.000   999.000     0.000     4.500     4.900     0.000     0.000     0.080     0.021     0.895     0.004     3.000
     0.000     1.000     1.000     1.000     0.000     1.000     2.000     2.000     1.000     6.000     3.300     0.000     3.800     3.700     0.000     0.000     0.000     0.998     0.002     0.000     2.000
     1.000     1.000     2.000     1.000     2.000     0.000     1.000     1.000     1.000     6.000     2.990     1.000     3.700     4.300     0.000     0.000     0.000     0.920     0.070     0.010     2.000
     0.000     1.000     2.000     1.000     1.000     1.000     2.000     1.000     0.000     1.000     3.340     0.000     3.600     3.000     0.000     1.000     0.000     0.989     0.011     0.000     2.000
     1.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000   999.000     1.000     5.200     4.200     0.000     1.000     0.000     0.997     0.003     0.000     2.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     3.000     3.210     0.000     3.600     6.300     1.000     0.000     0.997     0.000     0.002     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     2.000     1.000     6.000     3.300     1.000     4.200     3.600     0.000     0.000     0.815     0.001     0.184     0.000     1.000
     1.000     2.000     2.000     2.000     2.000     1.000     2.000     0.000     1.000     6.000     3.440     0.000     4.500     2.700     0.000     0.000     0.184     0.069     0.748     0.000     3.000
     2.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     0.000     1.000   999.000     0.000     4.200     3.500     0.000     1.000     0.954     0.003     0.043     0.000     1.000
     2.000     2.000     2.000     2.000     0.000     0.000     0.000     2.000     0.000     1.000   999.000     0.000     3.400     4.300     0.000     1.000     0.009     0.000     0.989     0.002     3.000
     0.000     0.000     2.000     2.000     2.000     0.000     2.000     2.000     1.000     6.000     3.880     0.000     4.200     4.800     0.000     0.000     0.000     0.950     0.025     0.026     2.000
     0.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     1.000   999.000     0.000     3.700     3.600     0.000     1.000     0.961     0.035     0.004     0.000     1.000
     1.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     3.000     3.130     1.000     4.700     2.600     1.000     0.000     0.980     0.015     0.006     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     1.000     3.750     1.000     4.300     4.500     0.000     1.000     0.997     0.000     0.002     0.000     1.000
     2.000     0.000     2.000     2.000     2.000     1.000     2.000     1.000     0.000     1.000     2.570     0.000     4.700     2.800     0.000     1.000     0.000     0.761     0.239     0.000     2.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     1.000     3.850     0.000     3.900     4.100     0.000     1.000     0.997     0.000     0.002     0.000     1.000
     1.000     1.000     2.000     2.000     2.000     2.000     2.000     1.000     0.000     3.000     3.490     1.000     4.200     5.900     1.000     0.000     0.037     0.944     0.019     0.000     2.000
     0.000     0.000     0.000     0.000     2.000     0.000     2.000     2.000     0.000     1.000     3.500     0.000     4.200     4.600     0.000     1.000     0.000     0.855     0.000     0.145     2.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     6.000     3.500     0.000     4.500     2.300     0.000     0.000     0.997     0.000     0.002     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     3.000     3.250     0.000     4.700     2.500     1.000     0.000     0.997     0.000     0.002     0.000     1.000
     2.000     2.000     2.000     2.000     0.000     0.000     1.000     1.000     0.000     1.000   999.000     0.000     3.100     4.200     0.000     1.000     0.000     0.000     0.998     0.001     3.000
     1.000     2.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     6.000     0.000     0.000     3.500     5.700     0.000     0.000     0.000     0.005     0.000     0.995     4.000
     2.000     2.000     2.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     3.780     0.000     3.400     5.500     0.000     1.000     0.001     0.001     0.942     0.057     3.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     6.000     3.960     0.000     4.600     4.200     0.000     0.000     0.997     0.000     0.002     0.000     1.000
     2.000     2.000     2.000     2.000     1.000     0.000     0.000     1.000     0.000     3.000   999.000     1.000     4.900     3.700     1.000     0.000     0.003     0.000     0.996     0.001     3.000
     0.000     2.000     1.000     1.000     0.000     0.000     2.000     1.000     0.000     1.000     3.450     0.000     3.400     3.700     0.000     1.000     0.000     0.092     0.033     0.875     4.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     6.000     3.820     1.000     4.500     2.700     0.000     0.000     0.997     0.000     0.002     0.000     1.000
     2.000     2.000     2.000     2.000     0.000     0.000     2.000     1.000     0.000     3.000     2.590     0.000     4.300     3.500     1.000     0.000     0.005     0.000     0.994     0.001     3.000
     2.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     1.000     6.000     3.800     1.000     4.000     5.300     0.000     0.000     0.959     0.001     0.040     0.000     1.000
     0.000     0.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     3.000   999.000   999.000     3.600     4.400     1.000     0.000     0.000     0.007     0.000     0.993     4.000
     1.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     3.000     2.830     1.000     5.200     3.400     1.000     0.000     0.210     0.780     0.010     0.000     2.000
     0.000     0.000     1.000     1.000     2.000     0.000     2.000     1.000     0.000     8.000   999.000     0.000     4.200     4.500     0.000     0.000     0.000     0.906     0.000     0.094     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     3.190     0.000     3.500     4.700     0.000     1.000     0.000     0.001     0.000     0.999     4.000
     2.000     2.000     2.000     2.000     0.000     0.000     2.000     2.000     0.000     1.000     3.020     1.000     3.800     2.800     0.000     1.000     0.051     0.001     0.947     0.001     3.000
     2.000     2.000     2.000     1.000     2.000     2.000     2.000     2.000     0.000     1.000     2.850     0.000     3.700     2.700     0.000     1.000     0.989     0.009     0.003     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     2.000     0.000     1.000     3.400     0.000     4.200     2.600     0.000     1.000     0.815     0.001     0.184     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     1.000   999.000     0.000     4.300     5.200     0.000     1.000     0.997     0.000     0.002     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     1.000     1.000     6.000     2.810     0.000     4.600     2.400     0.000     0.000     0.290     0.004     0.707     0.000     3.000
     0.000     0.000     2.000     2.000     1.000     0.000     0.000     0.000     0.000     1.000     2.920     1.000     4.700     4.100     0.000     1.000     0.000     0.012     0.042     0.946     4.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     1.000     0.000     3.000     3.500     0.000     4.800     3.600     1.000     0.000     0.290     0.004     0.707     0.000     3.000
     2.000     1.000     2.000     2.000     0.000     0.000     2.000     0.000     0.000     3.000     2.600     1.000     4.000     3.900     1.000     0.000     0.000     0.004     0.974     0.021     3.000
     1.000     2.000     2.000     2.000     1.000     0.000     2.000     2.000     1.000     6.000     3.110     0.000     4.800     2.000     0.000     0.000     0.069     0.025     0.906     0.001     3.000
     1.000     2.000     2.000     2.000     1.000     0.000     1.000     1.000     1.000     6.000     3.700     0.000     3.600     3.900     0.000     0.000     0.000     0.010     0.989     0.001     3.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     1.000     3.520     1.000     5.200     2.700     0.000     1.000     0.997     0.000     0.002     0.000     1.000
     1.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     3.000   999.000     0.000     4.800     4.100     1.000     0.000     0.980     0.015     0.006     0.000     1.000
     2.000     2.000     2.000     2.000     1.000     0.000     2.000     2.000     0.000     1.000   999.000     0.000     4.600     2.200     0.000     1.000     0.170     0.002     0.828     0.000     3.000
     2.000     2.000     2.000     2.000     0.000     0.000     1.000     0.000     0.000     1.000     2.640     0.000     4.000     2.300     0.000     1.000     0.000     0.000     0.997     0.003     3.000
     1.000     1.000     2.000     2.000     2.000     0.000     0.000     2.000     0.000     1.000   999.000     1.000     4.100     4.500     0.000     1.000     0.024     0.233     0.732     0.011     3.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     2.000     1.000     6.000   999.000     0.000     4.200     3.000     0.000     0.000     0.815     0.001     0.184     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     1.000     1.000     6.000     3.980     0.000     4.100     3.900     0.000     0.000     0.290     0.004     0.707     0.000     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     2.000     0.000     0.000     3.000   999.000     1.000     3.700     4.100     1.000     0.000     0.000     0.008     0.000     0.992     4.000
     0.000     0.000     1.000     1.000     0.000     0.000     1.000     1.000     0.000     1.000     2.760     0.000     3.800     5.500     0.000     1.000     0.000     0.036     0.000     0.964     4.000
     2.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     0.000     1.000   999.000     0.000     4.700     2.500     0.000     1.000     0.963     0.004     0.032     0.000     1.000
     2.000     2.000     2.000     2.000     1.000     0.000     1.000     2.000     0.000     8.000   999.000     0.000     4.100     4.700     0.000     0.000     0.012     0.001     0.986     0.000     3.000
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     3.000     3.910     0.000     4.900     2.100     1.000     0.000     0.997     0.000     0.002     0.000     1.000
     0.000     2.000     2.000     2.000     0.000     0.000     2.000     2.000     1.000     6.000   999.000     0.000     4.400     5.600     0.000     0.000     0.022     0.022     0.902     0.054     3.000
     2.000     2.000     2.000     2.000     1.000     0.000     1.000     1.000     1.000     6.000   999.000     1.000     3.500     5.000     0.000     0.000     0.001     0.001     0.998     0.000     3.000
     2.000     2.000     2.000     2.000     2.000     0.000     0.000     0.000     0.000     1.000   999.000     0.000     3.400     5.700     0.000     1.000     0.020     0.000     0.979     0.001     3.000
     2.000     2.000     2.000     2.000     2.000     0.000     2.000     1.000     0.000     1.000     3.400     0.000     4.900     4.400     0.000     1.000     0.290     0.004     0.707     0.000     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     2.000     0.000     1.000     6.000     2.460     0.000     3.900     5.700     0.000     0.000     0.000     0.008     0.000     0.992     4.000
     2.000     2.000     2.000     2.000     1.000     0.000     0.000     2.000     0.000     8.000   999.000     0.000     3.900     4.400     0.000     0.000     0.033     0.000     0.967     0.000     3.000
     2.000     2.000     2.000     1.000     1.000     0.000     0.000     2.000     1.000     6.000     2.990     0.000     3.800     3.300     0.000     0.000     0.024     0.004     0.965     0.007     3.000
     2.000     2.000     2.000     1.000     2.000     0.000     2.000     2.000     0.000     1.000   999.000     1.000     4.400     2.300     0.000     1.000     0.745     0.024     0.230     0.000     1.000
